animeID,name,type,source,episodes,duration,genre,rating,score,scored_by,rank,popularity,members,favorites
2314,Tobe! Kujira no Peek,Movie,Unknown,1,1:20:00,"['Adventure', 'Drama']",G - All Ages,6.06,89,7551,10311,468,0
2316,Akakichi no Eleven,TV,Unknown,52,0:25:00,['Sports'],PG-13 - Teens 13 or older,6.8,324,4407,8296,1295,7
2330,Jibaku-kun,TV,Manga,26,0:22:00,"['Adventure', 'Fantasy', 'Comedy']",PG-13 - Teens 13 or older,7.5,4263,1664,4296,8285,55
2331,Uchuu Densetsu Ulysses 31,TV,Original,26,0:25:00,"['Action', 'Adventure', 'Sci-Fi', 'Space']",G - All Ages,7.15,1421,3103,6209,3291,21
2333,Anime Sanjuushi,TV,Novel,52,0:28:00,"['Adventure', 'Drama', 'Historical', 'Romance']",G - All Ages,7.22,1054,2761,6510,2922,20
2337,Tetsujin 28-gou (2004),TV,Unknown,26,0:25:00,"['Sci-Fi', 'Adventure', 'Historical', 'Drama', 'Mecha', 'Shounen']",G - All Ages,7.52,577,1622,6663,2730,25
2361,Sei Juushi Bismarck,TV,Original,51,0:24:00,"['Action', 'Sci-Fi', 'Adventure', 'Space', 'Mecha']",PG-13 - Teens 13 or older,7.33,1660,2365,5962,3664,28
2362,Run=Dim,TV,Unknown,13,0:24:00,"['Action', 'Mecha', 'Sci-Fi']",G - All Ages,5.07,274,9654,8065,1432,1
2363,Pokemon Housoukyoku,TV,Game,16,0:20:00,"['Adventure', 'Comedy', 'Kids', 'Fantasy']",PG - Children,6.94,9961,3882,2935,19293,38
2364,Virus: Virus Buster Serge,TV,Game,12,0:24:00,"['Action', 'Adventure', 'Mecha', 'Police', 'Sci-Fi']",R+ - Mild Nudity,5.53,1038,8856,6548,2885,2
2366,Touma Kishinden Oni,TV,Game,25,0:08:00,['Supernatural'],PG-13 - Teens 13 or older,6.21,58,7012,10109,518,0
2367,Moetan,TV,Other,12,0:24:00,"['Comedy', 'Ecchi', 'Magic', 'School']",R+ - Mild Nudity,6.49,7393,5841,2722,22483,66
2369,Rental Magica,TV,Light novel,24,0:24:00,"['Mystery', 'Supernatural', 'Fantasy']",PG-13 - Teens 13 or older,7.12,16185,3215,1722,47812,108
2382,Firestorm,TV,Original,26,0:25:00,"['Action', 'Military', 'Sci-Fi', 'Adventure', 'Mecha']",None,5.82,125,8190,9078,879,1
2383,Cybersix,TV,Other,13,0:23:00,"['Action', 'Adventure', 'Romance', 'Sci-Fi']",PG-13 - Teens 13 or older,7.32,2094,2377,5200,5120,42
2387,Ai Monogatari: 9 Love Stories,OVA,Unknown,1,1:32:00,"['Drama', 'Romance']",PG-13 - Teens 13 or older,6.71,875,4831,6625,2777,6
2388,Tachiguishi Retsuden,Movie,Unknown,1,1:44:00,['Comedy'],PG-13 - Teens 13 or older,5.94,102,7872,9656,645,1
2389,Kagaku Ninja-tai Gatchaman,TV,Original,105,0:25:00,"['Action', 'Adventure', 'Sci-Fi', 'Shounen']",PG-13 - Teens 13 or older,7.06,1945,3435,4755,6439,50
2390,Hoshi no Kirby,TV,Game,100,0:24:00,"['Action', 'Adventure', 'Comedy', 'Parody', 'Fantasy']",PG - Children,6.76,6959,4620,3244,15941,153
2391,SD Gundam Force,TV,Original,52,0:25:00,"['Adventure', 'Comedy', 'Fantasy', 'Mecha']",PG-13 - Teens 13 or older,5.49,2464,8933,4900,5996,9
2392,Doraemon Movie 26: Nobita no Kyouryuu 2006,Movie,Unknown,1,1:47:00,"['Adventure', 'Comedy', 'Kids']",PG - Children,7.55,2464,1512,5785,3948,7
2393,Doraemon Movie 24: Nobita to Fushigi Kaze Tsukai,Movie,Unknown,1,1:20:00,"['Adventure', 'Comedy', 'Fantasy', 'Kids']",PG - Children,7.4,1918,2048,6295,3182,3
2400,Ghost Sweeper GS Mikami,TV,Manga,45,0:24:00,"['Comedy', 'Supernatural']",PG-13 - Teens 13 or older,7.26,2633,2616,4516,7327,25
2402,Ashita no Joe,TV,Manga,79,0:25:00,"['Action', 'Drama', 'Shounen', 'Slice of Life', 'Sports']",PG-13 - Teens 13 or older,8.31,7403,232,2084,35770,884
2403,Kodomo no Jikan (TV),TV,Manga,12,0:24:00,"['Comedy', 'Drama', 'Ecchi', 'School']",R - 17+ (violence & profanity),6.99,39890,3702,1118,82960,485
2404,Zombie-Loan,TV,Manga,11,0:23:00,"['Action', 'Horror', 'Shounen', 'Supernatural']",R - 17+ (violence & profanity),6.99,51548,3721,883,110603,371
2405,Hello! Lady Lynn,TV,Manga,36,0:20:00,['Drama'],G - All Ages,7.76,1066,971,6920,2421,26
2407,Keroro Gunsou Movie 1,Movie,Manga,1,1:00:00,"['Comedy', 'Kids', 'Sci-Fi', 'Shounen']",PG - Children,7.41,2355,2013,5487,4495,18
2408,Keroro Gunsou Movie 2: Shinkai no Princess de Arimasu!,Movie,Unknown,1,1:18:00,"['Action', 'Adventure', 'Comedy', 'Drama', 'Sci-Fi', 'Shounen']",PG - Children,7.44,1784,1872,5916,3742,15
2409,Gokudou-kun Manyuuki,TV,Light novel,26,0:23:00,"['Adventure', 'Comedy', 'Fantasy', 'Magic']",PG-13 - Teens 13 or older,7.57,4252,1451,3914,10334,103
2415,Super Fishing Grander Musashi,TV,Unknown,25,0:25:00,"['Adventure', 'Sports']",PG-13 - Teens 13 or older,6.98,1194,3748,6711,2686,11
2416,Grander Musashi RV,TV,Unknown,39,0:25:00,"['Adventure', 'Sports']",PG-13 - Teens 13 or older,7.15,599,3074,8209,1347,9
2418,Stranger: Mukou Hadan,Movie,Original,1,1:43:00,"['Action', 'Adventure', 'Historical', 'Samurai']",R - 17+ (violence & profanity),8.38,101506,189,474,191855,2193
2423,Grey: Digital Target,Movie,Unknown,1,1:13:00,"['Action', 'Fantasy', 'Sci-Fi']",R - 17+ (violence & profanity),6.25,633,6843,7885,1555,3
2427,Unico,Movie,Manga,1,1:30:00,"['Adventure', 'Fantasy', 'Kids']",G - All Ages,7.29,1310,2530,6404,3058,23
2429,Unico: Mahou no Shima e,Movie,Manga,1,1:31:00,"['Adventure', 'Fantasy', 'Kids']",G - All Ages,7.17,765,3016,7699,1700,9
2450,Crayon Shin-chan Movie 09: Arashi wo Yobu Mouretsu! Otona Teikoku no Gyakushuu,Movie,Manga,1,1:29:00,"['Sci-Fi', 'Comedy', 'Seinen']",G - All Ages,7.77,2117,949,5713,4069,27
2451,Space Cobra,TV,Manga,31,0:24:00,"['Action', 'Adventure', 'Sci-Fi', 'Space']",R+ - Mild Nudity,7.8,3579,900,3797,11047,158
2452,Space Adventure Cobra,Movie,Manga,1,1:39:00,"['Action', 'Adventure', 'Sci-Fi', 'Space']",R+ - Mild Nudity,7.18,2292,2972,5124,5338,27
2454,Kimagure Orange☆Road: Ano Hi ni Kaeritai,Movie,Manga,1,1:09:00,"['Comedy', 'Drama', 'Romance', 'Shounen', 'Slice of Life']",R - 17+ (violence & profanity),7.75,2985,994,4973,5773,32
2460,Maison Ikkoku: Kanketsu-hen,Movie,Manga,1,1:06:00,"['Comedy', 'Drama', 'Romance', 'Seinen']",PG-13 - Teens 13 or older,7.39,1958,2109,5617,4236,17
2467,3 Choume no Tama: Uchi no Tama Shirimasenka?,TV,Unknown,36,0:23:00,['Adventure'],G - All Ages,6.73,546,4741,8212,1348,6
2471,Doraemon (1979),TV,Manga,1787,0:11:00,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Sci-Fi', 'Shounen']",PG - Children,7.73,8781,1033,2733,22333,235
2472,Naruto: Shippuuden Movie 1,Movie,Manga,1,1:34:00,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen']",PG-13 - Teens 13 or older,7.4,91198,2065,629,149821,301
2476,School Days,TV,Visual novel,12,0:25:00,"['Harem', 'Drama', 'Romance', 'School']",R+ - Mild Nudity,5.98,235975,7774,158,390373,2550
2484,Gear Fighter Dendoh,TV,Unknown,38,0:23:00,"['Action', 'Adventure', 'Mecha', 'School', 'Sci-Fi', 'Space']",PG - Children,7.3,730,2462,7242,2099,11
2489,Onegai My Melody,TV,Unknown,52,0:24:00,"['Comedy', 'Magic', 'Fantasy']",PG - Children,7.14,1460,3128,5224,5067,40
2492,Touch 2: Sayonara no Okurimono,Movie,Unknown,1,1:20:00,"['Drama', 'Romance', 'Sports']",PG-13 - Teens 13 or older,6.86,557,4188,8170,1374,1
2493,Touch 3: Kimi ga Toorisugita Ato ni - Don't Pass Me By,Movie,Unknown,1,1:23:00,"['Drama', 'School', 'Sports']",PG-13 - Teens 13 or older,6.86,515,4189,8218,1344,0
2495,Chance Triangle Session,TV,Radio,13,0:24:00,"['Slice of Life', 'Music', 'Drama']",PG-13 - Teens 13 or older,6.68,1298,4957,5877,3798,13
2501,Papuwa,TV,Manga,26,0:25:00,"['Adventure', 'Comedy']",R+ - Mild Nudity,6.96,321,3813,8466,1194,13
2503,Nangoku Shounen Papuwa-kun,TV,Manga,42,0:25:00,"['Adventure', 'Comedy', 'Shounen']",PG-13 - Teens 13 or older,6.43,85,6075,9888,575,0
2508,Genshiken 2,TV,Manga,12,0:24:00,"['Comedy', 'Parody', 'Slice of Life']",R - 17+ (violence & profanity),7.82,36182,861,1402,64861,193
2510,Sengoku Majin Goushougun,TV,Original,26,0:24:00,"['Action', 'Sci-Fi', 'Parody', 'Mecha']",PG-13 - Teens 13 or older,6.79,299,4487,8067,1430,0
2511,Sengoku Majin Goushougun: Toki no Etranger,Movie,Unknown,1,1:28:00,"['Action', 'Sci-Fi']",PG-13 - Teens 13 or older,6.77,551,4574,7696,1703,8
2518,Masuda Kousuke Gekijou Gag Manga Biyori 2,TV,Manga,12,0:05:00,['Comedy'],PG-13 - Teens 13 or older,7.39,961,2110,7007,2343,2
2521,Haja Kyosei G Dangaiou,TV,Unknown,13,0:23:00,"['Action', 'Mecha', 'Sci-Fi']",PG-13 - Teens 13 or older,5.39,468,9152,7522,1858,2
2523,Izumo: Takeki Tsurugi no Senki,TV,Visual novel,12,0:25:00,"['Adventure', 'Drama', 'Fantasy', 'Martial Arts', 'Romance', 'Supernatural']",PG-13 - Teens 13 or older,6.31,2844,6590,4049,9555,15
2542,Lady Georgie,TV,Manga,45,0:24:00,"['Drama', 'Historical', 'Romance', 'Shoujo']",PG-13 - Teens 13 or older,7.26,2574,2627,4942,5871,45
2543,Robin Hood no Daibouken,TV,Unknown,52,0:25:00,"['Adventure', 'Historical', 'Romance']",G - All Ages,7.22,2619,2797,5171,5200,18
2544,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone,TV,Novel,50,0:24:00,"['Adventure', 'Drama', 'Historical', 'Slice of Life']",G - All Ages,7.3,1183,2472,6536,2905,9
2545,Huckleberry no Bouken,TV,Novel,26,0:25:00,"['Adventure', 'Historical', 'Drama']",G - All Ages,6.21,420,6991,8793,1019,0
2546,Alps Monogatari: Watashi no Annette,TV,Unknown,48,0:25:00,"['Slice of Life', 'Historical', 'Drama']",G - All Ages,6.73,961,4744,6966,2377,8
2547,Princess Sara,TV,Novel,46,0:25:00,"['Slice of Life', 'Historical', 'Drama', 'Shoujo']",G - All Ages,7.76,5745,977,3774,11182,54
2548,Ai no Wakakusa Monogatari,TV,Novel,48,0:24:00,"['Drama', 'Historical', 'Slice of Life']",G - All Ages,7.5,1791,1657,5384,4705,24
2549,Perrine Monogatari,TV,Novel,53,0:25:00,"['Slice of Life', 'Historical', 'Drama', 'Shoujo']",G - All Ages,7.6,618,1373,6595,2821,12
2552,Tetsuko no Tabi,TV,Manga,13,0:24:00,"['Comedy', 'Seinen', 'Slice of Life']",PG-13 - Teens 13 or older,6.5,302,5814,7716,1686,6
2553,Flanders no Inu,TV,Novel,52,0:26:00,"['Drama', 'Historical', 'Slice of Life']",G - All Ages,7.45,909,1830,5899,3766,9
2554,Ai Shoujo Pollyanna Story,TV,Novel,51,0:26:00,"['Drama', 'Historical', 'Slice of Life']",G - All Ages,6.94,1254,3855,6188,3303,13
2555,Shoukoushi Cedie,TV,Novel,43,0:24:00,"['Slice of Life', 'Drama', 'Shoujo']",G - All Ages,7.48,843,1752,7028,2308,12
2556,Jungle Taitei (1989),TV,Manga,52,0:30:00,"['Adventure', 'Drama']",G - All Ages,6.77,952,4555,6825,2537,9
2557,Trapp Ikka Monogatari,TV,Unknown,40,0:23:00,"['Drama', 'Historical', 'Music', 'Romance']",G - All Ages,7.71,1887,1105,5580,4307,14
2558,Wakakusa Monogatari: Nan to Jo-sensei,TV,Unknown,40,0:25:00,"['Drama', 'Historical', 'School', 'Slice of Life']",G - All Ages,7.69,1618,1144,5895,3778,17
2559,Romeo no Aoi Sora,TV,Novel,33,0:23:00,"['Adventure', 'Drama', 'Historical', 'Slice of Life']",PG-13 - Teens 13 or older,8.42,8785,161,2565,24845,363
2560,Terra e...,Movie,Manga,1,1:51:00,"['Action', 'Sci-Fi', 'Space', 'Drama', 'Shounen']",PG-13 - Teens 13 or older,6.55,2312,5601,4719,6555,7
2561,Captain Future,TV,Novel,52,0:23:00,"['Action', 'Adventure', 'Sci-Fi', 'Shounen']",PG-13 - Teens 13 or older,7.13,1151,3143,6719,2667,23
2562,Shion no Ou,TV,Manga,22,0:23:00,"['Drama', 'Game', 'Mystery', 'Thriller']",PG-13 - Teens 13 or older,7.62,8501,1326,2575,24690,81
2564,Code-E,TV,Original,12,0:24:00,"['Comedy', 'Romance', 'School', 'Sci-Fi', 'Slice of Life']",G - All Ages,6.48,6032,5858,3413,14370,19
2565,Jungle Taitei: Susume Leo!,TV,Manga,26,0:20:00,"['Adventure', 'Shounen']",G - All Ages,6.66,487,5062,8057,1438,5
2566,Uchuujin Tanaka Tarou,TV,Unknown,24,0:20:00,"['Comedy', 'School', 'Shounen']",G - All Ages,6.26,196,6829,9907,569,1
2567,Pinocchio yori Piccolino no Bouken,TV,Novel,52,0:24:00,"['Adventure', 'Kids']",G - All Ages,6.24,571,6886,8502,1170,2
2568,Kojika Monogatari,TV,Novel,52,0:30:00,['Drama'],G - All Ages,6.47,136,5915,10320,465,0
2569,Jungle Book Shounen Mowgli,TV,Book,52,0:30:00,"['Adventure', 'Drama']",G - All Ages,6.98,2287,3735,5658,4167,12
2570,Ochame na Futago: Claire Gakuin Monogatari,TV,Novel,26,0:25:00,"['Kids', 'Slice of Life', 'Comedy', 'Historical', 'School', 'Shoujo']",G - All Ages,7.11,673,3256,7767,1645,4
2571,Mitsubachi Maya no Bouken,TV,Book,52,0:25:00,"['Adventure', 'Comedy', 'Kids']",G - All Ages,6.43,3262,6072,4976,5765,15
2572,Fushigi no Kuni no Alice,TV,Book,52,0:26:00,"['Adventure', 'Fantasy', 'Kids']",G - All Ages,6.5,836,5776,7324,2028,6
2573,Minami no Niji no Lucy,TV,Unknown,50,0:25:00,"['Slice of Life', 'Adventure', 'Drama']",G - All Ages,7.03,305,3560,8491,1178,4
2574,Kashi no Ki Mokku,TV,Unknown,52,0:24:00,"['Adventure', 'Fantasy']",G - All Ages,5.88,496,8031,8700,1067,3
2575,Don Chuck Monogatari,TV,Unknown,26,0:25:00,"['Adventure', 'Kids', 'Slice of Life']",G - All Ages,6.07,242,7496,9900,571,2
2576,Araiguma Rascal,TV,Book,52,0:26:00,"['Slice of Life', 'Historical', 'Drama']",G - All Ages,6.73,412,4746,8086,1419,2
2577,Tom Sawyer no Bouken,TV,Book,49,0:25:00,"['Adventure', 'Drama', 'Historical', 'Slice of Life']",G - All Ages,7.17,1649,3013,5915,3745,19
2578,TaoTao Ehonkan Sekai Doubutsu Banashi,TV,Original,52,0:30:00,"['Adventure', 'Fantasy', 'Comedy', 'Kids']",PG - Children,6.95,369,3848,9192,827,2
2579,Anime 80-nichikan Sekai Isshuu,TV,Novel,26,0:25:00,"['Adventure', 'Historical', 'Kids', 'Romance']",G - All Ages,6.87,1738,4125,6395,3073,6
2581,Mobile Suit Gundam 00,TV,Original,25,0:24:00,"['Action', 'Military', 'Sci-Fi', 'Space', 'Drama', 'Mecha']",R - 17+ (violence & profanity),8.2,86226,322,616,152867,4003
2582,Soukou Kihei Votoms,TV,Original,52,0:25:00,"['Action', 'Space', 'Mecha', 'Military', 'Drama', 'Sci-Fi']",PG-13 - Teens 13 or older,7.81,3290,885,3505,13499,283
2584,Soukou Kihei Votoms: Big Battle,OVA,Original,1,1:00:00,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi']",PG-13 - Teens 13 or older,6.78,1063,4529,7095,2250,3
2591,Samurai Spirits: Haten Gouma no Shou,Special,Game,1,1:25:00,"['Adventure', 'Historical', 'Samurai', 'Shounen']",PG-13 - Teens 13 or older,5.46,1217,8999,6853,2509,1
2594,Piano no Mori,Movie,Manga,1,1:40:00,"['Adventure', 'Music', 'Comedy', 'Drama', 'School', 'Seinen']",G - All Ages,7.79,16462,917,1916,41178,104
2595,D.C.II: Da Capo II,TV,Visual novel,13,0:25:00,"['Drama', 'Ecchi', 'Romance', 'School']",PG-13 - Teens 13 or older,7,13291,3667,2331,29479,43
2596,Shinreigari: Ghost Hound,TV,Original,22,0:25:00,"['Mystery', 'Psychological', 'Sci-Fi', 'Supernatural']",PG-13 - Teens 13 or older,7.53,31669,1584,967,100063,638
2598,Juusenki L-Gaim,TV,Original,54,0:24:00,"['Action', 'Sci-Fi', 'Adventure', 'Space', 'Drama', 'Mecha', 'Shounen']",PG-13 - Teens 13 or older,6.8,567,4425,6226,3256,11
2602,Kenkou Zenrakei Suieibu Umishou,TV,Manga,13,0:25:00,"['Comedy', 'Sports', 'Ecchi', 'School', 'Shounen']",PG-13 - Teens 13 or older,7.21,13848,2820,2281,30553,87
2603,Mushi-Uta,TV,Light novel,12,0:24:00,"['Action', 'Sci-Fi', 'Fantasy']",PG-13 - Teens 13 or older,6.73,5389,4771,3494,13581,31
2604,Sky Girls,TV,Original,26,0:24:00,"['Mecha', 'Military', 'Sci-Fi']",PG-13 - Teens 13 or older,7.08,7269,3368,2911,19593,46
2605,Sayonara Zetsubou Sensei,TV,Manga,12,0:24:00,"['Comedy', 'Parody', 'School', 'Shounen']",R - 17+ (violence & profanity),7.97,91607,605,368,227088,4045
2607,Birth,OVA,Unknown,1,1:19:00,"['Action', 'Sci-Fi', 'Adventure', 'Comedy']",PG - Children,6.02,1168,7635,6201,3295,7
2608,Wangan Midnight,TV,Manga,26,0:25:00,"['Action', 'Cars', 'Seinen', 'Sports']",PG-13 - Teens 13 or older,7.49,6430,1718,3194,16378,193
2609,Kakyuusei (TV),TV,Visual novel,13,0:25:00,"['Harem', 'Drama', 'Romance', 'School']",PG-13 - Teens 13 or older,6.3,457,6634,6555,2875,2
2612,Spoon Oba-san,TV,Novel,130,0:10:00,"['Kids', 'Magic']",PG - Children,6.77,542,4578,8351,1266,2
2613,Mirai Shounen Conan 2: Taiga Daibouken,TV,Unknown,24,0:23:00,"['Adventure', 'Drama', 'Sci-Fi']",PG-13 - Teens 13 or older,6.88,305,4105,8245,1324,1
2618,Takarajima,TV,Novel,26,0:24:00,"['Adventure', 'Mystery', 'Historical', 'Drama']",PG-13 - Teens 13 or older,8.02,3442,549,4057,9496,132
2619,Spider Riders: Oracle no Yuusha-tachi,TV,Novel,26,0:23:00,"['Action', 'Adventure', 'Mecha']",PG - Children,6.69,2234,4942,5169,5216,19
2620,Spider Riders: Yomigaeru Taiyou,TV,Novel,26,0:23:00,"['Action', 'Adventure', 'Mecha']",PG - Children,6.77,1236,4577,6691,2702,5
2622,Big Wars: Kami Utsu Akaki Kouya ni,OVA,Novel,1,1:11:00,"['Action', 'Military', 'Sci-Fi', 'Space']",R+ - Mild Nudity,5.51,993,8879,7392,1965,5
2623,Flanders no Inu (Movie),Movie,Novel,1,1:42:00,"['Drama', 'Historical']",G - All Ages,7.98,3433,591,3585,12857,48
2624,"Flanders no Inu, Boku no Patrasche",TV,Novel,26,0:25:00,"['Drama', 'Historical']",G - All Ages,7.22,320,2776,8498,1174,2
2654,Doraemon Movie 22: Nobita to Tsubasa no Yuusha-tachi,Movie,Unknown,1,1:31:00,"['Adventure', 'Fantasy', 'Kids', 'Shounen']",PG - Children,7.37,1087,2179,7348,2007,0
2655,Doraemon Movie 23: Nobita to Robot Kingdom,Movie,Unknown,1,1:21:00,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Shounen']",PG - Children,7.29,1926,2501,6294,3181,1
2656,Doraemon Movie 25: Nobita no Wan Nyan Jikuuden,Movie,Unknown,1,1:20:00,"['Adventure', 'Comedy', 'Kids', 'Sci-Fi']",PG - Children,7.47,1274,1762,7085,2256,3
2657,Doraemon Movie 08: Nobita to Ryuu no Kishi,Movie,Unknown,1,1:31:00,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Shounen']",PG - Children,7.17,1052,2984,7313,2036,2
2658,Doraemon Movie 09: Nobita no Parallel Saiyuuki,Movie,Unknown,1,1:30:00,"['Adventure', 'Fantasy', 'Kids', 'Sci-Fi', 'Shounen']",PG - Children,7.29,914,2500,7549,1831,2
2659,Doraemon Movie 14: Nobita to Buriki no Labyrinth,Movie,Unknown,1,1:40:00,['Fantasy'],PG - Children,7.22,1139,2774,7357,1997,3
2661,Doraemon Movie 13: Nobita to Kumo no Oukoku,Movie,Unknown,1,1:40:00,"['Adventure', 'Comedy']",PG - Children,7.35,1625,2265,6652,2746,4
2662,Doraemon Movie 02: Nobita no Uchuu Kaitakushi,Movie,Unknown,1,1:36:00,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Shounen']",PG - Children,7.14,901,3114,7653,1743,1
2664,Doraemon Movie 19: Nobita no Nankai Daibouken,Movie,Unknown,1,1:31:00,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Sci-Fi', 'Shounen']",PG - Children,7.2,1274,2853,7070,2265,4
2665,Doraemon Movie 07: Nobita to Tetsujin Heidan,Movie,Manga,1,1:40:00,"['Adventure', 'Comedy', 'Kids', 'Fantasy', 'Mecha', 'Shounen']",PG - Children,7.45,1228,1828,7121,2223,4
2666,Doraemon Movie 10: Nobita no Nippon Tanjou,Movie,Unknown,1,1:40:00,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Shounen']",PG - Children,7.27,932,2569,7556,1826,1
2667,Doraemon Movie 04: Nobita no Kaitei Kiganjou,Movie,Unknown,1,1:35:00,['Fantasy'],PG - Children,7.22,993,2773,7486,1887,1
2668,Doraemon Movie 20: Nobita no Uchuu Hyouryuuki,Movie,Unknown,1,1:33:00,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Shounen', 'Space']",PG - Children,7.25,904,2655,7651,1745,1
2669,Doraemon Movie 06: Nobita no Little Star Wars,Movie,Unknown,1,1:38:00,"['Fantasy', 'Space']",PG - Children,7.11,954,3238,7632,1763,2
2670,Doraemon Movie 12: Nobita no Dorabian Nights,Movie,Unknown,1,1:40:00,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Shounen']",PG - Children,7.28,1857,2542,6429,3026,0
2671,Doraemon Movie 03: Nobita no Daimakyou,Movie,Unknown,1,1:32:00,['Adventure'],PG - Children,7.22,1031,2772,7408,1956,3
2672,Doraemon Movie 05: Nobita no Makai Daibouken,Movie,Unknown,1,1:38:00,['Fantasy'],PG - Children,7.42,1043,1957,7381,1977,3
2673,Doraemon Movie 27: Nobita no Shin Makai Daibouken - 7-nin no Mahoutsukai,Movie,Unknown,1,1:55:00,"['Adventure', 'Comedy', 'Fantasy']",PG - Children,7.65,1480,1230,6712,2680,7
2674,Doraemon Movie 16: Nobita no Sousei Nikki,Movie,Unknown,1,1:38:00,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Sci-Fi', 'Shounen']",PG - Children,7.14,631,3115,8061,1437,1
2675,Doraemon Movie 17: Nobita to Ginga Express,Movie,Unknown,1,1:37:00,['Fantasy'],PG - Children,7.36,1223,2229,7120,2227,3
2676,Doraemon Movie 15: Nobita to Mugen Sankenshi,Movie,Unknown,1,1:40:00,"['Adventure', 'Fantasy', 'Kids', 'Sci-Fi', 'Shounen']",PG - Children,7.4,1131,2047,7326,2029,1
2677,Doraemon Movie 11: Nobita to Animal Planet,Movie,Unknown,1,1:40:00,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Sci-Fi', 'Shounen']",PG - Children,7.3,1356,2459,6942,2403,2
2678,Doraemon Movie 18: Nobita no Nejimaki City Boukenki,Movie,Unknown,1,1:38:00,"['Adventure', 'Fantasy', 'Kids', 'Shounen']",PG - Children,7.11,667,3239,8074,1426,0
2683,Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku,TV,Game,12,0:24:00,"['Action', 'Mystery', 'Horror', 'Drama', 'Martial Arts', 'Fantasy', 'School']",R - 17+ (violence & profanity),7.35,11226,2295,2487,26313,66
2684,Buzzer Beater 2nd Season,TV,Web manga,13,0:25:00,"['Action', 'Sci-Fi', 'Sports', 'Shounen']",PG-13 - Teens 13 or older,6.92,2972,3940,4793,6277,3
2686,Tetsujin 28-gou,TV,Manga,96,0:25:00,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",G - All Ages,6.57,371,5499,7626,1766,6
2687,Gokuu no Daibouken,TV,Unknown,39,0:25:00,"['Comedy', 'Fantasy']",G - All Ages,6.43,91,6060,10447,439,2
2688,Akai Koudan Zillion,TV,Game,31,0:24:00,"['Action', 'Military', 'Sci-Fi', 'Adventure']",PG-13 - Teens 13 or older,6.7,676,4867,6529,2909,13
2694,Hidamari no Ki,TV,Manga,25,0:23:00,"['Historical', 'Drama', 'Samurai']",R+ - Mild Nudity,6.6,132,5341,8550,1143,2
2695,Mobile Suit Gundam 0083: The Fading Light of Zeon,Movie,Original,1,1:59:00,"['Action', 'Sci-Fi', 'Adventure', 'Space', 'Mecha']",PG-13 - Teens 13 or older,6.8,2190,4433,4880,6025,4
2699,Uchuu Kaizoku Mito no Daibouken,TV,Unknown,13,0:24:00,"['Action', 'Comedy', 'Sci-Fi']",PG-13 - Teens 13 or older,6.55,434,5604,8055,1436,3
2700,Uchuu Kaizoku Mito no Daibouken: Futari no Joou-sama,TV,Unknown,13,0:24:00,"['Action', 'Comedy', 'Sci-Fi']",PG-13 - Teens 13 or older,6.33,262,6532,9198,822,1
2701,Susie-chan to Marvy,TV,Unknown,104,0:15:00,"['Comedy', 'Kids']",None,6.41,27,13078,12601,170,0
2702,Bakukyuu Renpatsu!! Super B-Daman,TV,Unknown,18,0:40:00,"['Game', 'Adventure', 'Kids']",G - All Ages,6.43,288,6050,9213,820,4
2703,Chousoku Spinner,TV,Manga,22,0:23:00,"['Sports', 'Shounen']",G - All Ages,6.77,1349,4539,6576,2849,11
2704,Kaiketsu Jouki Tanteidan,TV,Manga,26,0:24:00,"['Action', 'Mecha', 'Mystery', 'Police']",PG-13 - Teens 13 or older,6.73,657,4756,6479,2955,6
2705,Bakusou Kyoudai Let's & Go,TV,Manga,51,0:25:00,"['Adventure', 'Cars', 'Sports', 'Shounen']",G - All Ages,6.87,3460,4128,4777,6349,34
2706,Bakusou Kyoudai Let's & Go WGP,TV,Manga,51,0:25:00,"['Cars', 'Sports', 'Shounen']",G - All Ages,7.06,2049,3422,6051,3532,28
2707,Majime ni Fumajime Kaiketsu Zorori,TV,Unknown,97,0:24:00,"['Adventure', 'Kids']",PG - Children,6.97,184,3776,9672,638,3
2708,Wankorobee,TV,Original,26,0:15:00,"['Comedy', 'Fantasy', 'Kids']",G - All Ages,5.48,23,13419,12714,164,0
